 ! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 16 December 2015 12:30:23
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1766410667
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN 
 361.877,-2.96398   
 362.317,-2.91772   
 362.757,-2.86592   
 363.196,-2.81231   
 363.636,-2.75472   
 364.076,-2.70363   
 364.516,-2.64184   
 364.956,-2.57075   
 365.396,-2.507   
 365.836,-2.45817   
 366.276,-2.42052   
 366.716,-2.39378   
 367.155,-2.37541   
 367.595,-2.35954   
 368.035,-2.34336   
 368.475,-2.32367   
 368.915,-2.2973   
 369.355,-2.28113   
 369.795,-2.25942   
 370.235,-2.22571   
 370.674,-2.18321   
 371.114,-2.13742   
 371.554,-2.08499   
 371.994,-2.03111   
 372.434,-1.97635   
 372.874,-1.92365   
 373.314,-1.88071   
 373.754,-1.83662   
 374.194,-1.79893   
 374.633,-1.77818   
 375.073,-1.77173   
 375.513,-1.77203   
 375.953,-1.77064   
 376.393,-1.76874   
 376.833,-1.76343   
 377.273,-1.75245   
 377.713,-1.7377   
 378.152,-1.71981   
 378.592,-1.70491   
 379.032,-1.68327   
 379.472,-1.64738   
 379.912,-1.60527   
 380.352,-1.56645   
 380.792,-1.53044   
 381.232,-1.50036   
 381.672,-1.47591   
 382.111,-1.46445   
 382.551,-1.46154   
 382.991,-1.46767   
 383.431,-1.47674   
 383.871,-1.49497   
 384.311,-1.52472   
 384.751,-1.55003   
 385.191,-1.56658   
 385.63,-1.57342   
 386.07,-1.57401   
 386.51,-1.56729   
 386.95,-1.55328   
 387.39,-1.53681   
 387.83,-1.51454   
 388.27,-1.49622   
 388.71,-1.47169   
 389.15,-1.43707   
 389.589,-1.40984   
 390.029,-1.39156   
 390.469,-1.38795   
 390.909,-1.39133   
 391.349,-1.40331   
 391.789,-1.42025   
 392.229,-1.4368   
 392.669,-1.45142   
 393.109,-1.4594   
 393.548,-1.46203   
 393.988,-1.4665   
 394.428,-1.46829   
 394.868,-1.4557   
 395.308,-1.4331   
 395.748,-1.40515   
 396.188,-1.37652   
 396.628,-1.34793   
 397.067,-1.31895   
 397.507,-1.29731   
 397.947,-1.2806   
 398.387,-1.27175   
 398.827,-1.26962   
 399.267,-1.2706   
 399.707,-1.28808   
 400.147,-1.3165   
 400.587,-1.34605   
 401.026,-1.36751   
 401.466,-1.38281   
 401.906,-1.39315   
 402.346,-1.39849   
 402.786,-1.39872   
 403.226,-1.39685   
 403.666,-1.3929   
 404.106,-1.38868   
 404.545,-1.38681   
 404.985,-1.37401   
 405.425,-1.35532   
 405.865,-1.35012   
 406.305,-1.35303   
 406.745,-1.36774   
 407.185,-1.38751   
 407.625,-1.41371   
 408.065,-1.44114   
 408.504,-1.46732   
 408.944,-1.48954   
 409.384,-1.50562   
 409.824,-1.51869   
 410.264,-1.53128   
 410.704,-1.54367   
 411.144,-1.54457   
 411.584,-1.53007   
 412.023,-1.51153   
 412.463,-1.49517   
 412.903,-1.48152   
 413.343,-1.47191   
 413.783,-1.4708   
 414.223,-1.47348   
 414.663,-1.48325   
 415.103,-1.49889   
 415.543,-1.5188   
 415.982,-1.53963   
 416.422,-1.55906   
 416.862,-1.58921   
 417.302,-1.61638   
 417.742,-1.63293   
 418.182,-1.63901   
 418.622,-1.6379   
 419.062,-1.63344   
 419.501,-1.62541   
 419.941,-1.61282   
 420.381,-1.60147   
 420.821,-1.59169   
 421.261,-1.58437   
 421.701,-1.58303   
